id,brand,movement,case_material,bracelet_material,condition,scope_of_delivery,gender,price,availability,watches_sold
2854,Certina,Automatic,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,885.0,Available,901
2856,Sandoz,Automatic,Steel,Steel,Used (Good),No Box and papers,Men's watch/Unisex,280.0,Available,759
2858,Vulcain,Manual winding,Steel,Leather,New,Original Box and Papers,Men's watch/Unisex,4447.0,Available,13
2860,Slava,Quartz,Steel,Leather,Used (Good),No Box and papers,Men's watch/Unisex,460.0,Available,78
2862,Hublot,Automatic,Ceramic,Rubber,Used (Good),Original Box and Papers,Men's watch/Unisex,17950.0,Available,3088
2863,Grand Seiko,Automatic,Titanium,Titanium,New,Original Box and Papers,Men's watch/Unisex,5800.0,Available,266
2865,Zelos,Automatic,Titanium,Rubber,Used (Good),Original Box and Papers,Men's watch/Unisex,867.0,Available,4593
2866,Laco,Automatic,Steel,Leather,New,Original Box and Papers,Men's watch/Unisex,369.0,Available Upon Request,401
2867,Spinnaker,Automatic,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,488.0,Available Upon Request,3109
2869,Montblanc,Automatic,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,2199.0,Available,459
2870,Sea-Gull,Manual winding,Steel,Textile,New,Original Box and Papers,Men's watch/Unisex,219.0,Available,2054
2871,Hublot,Automatic,Ceramic,Rubber,Used (Good),No Box and papers,Men's watch/Unisex,5597.0,Available,100
2872,Lemania,Automatic,Steel,Leather,Used (Good),No Box and papers,Men's watch/Unisex,4002.0,Available,138
2873,DuBois et fils,Automatic,Steel,Rubber,New,Original Box and Papers,Men's watch/Unisex,5943.0,Available,1075
2875,Bulgari,Automatic,Gold/Steel,Leather,New,Original Box and Papers,Women's watch,5400.0,Available,178
2876,Vostok,Automatic,Steel,Leather,New,Original Box and Papers,Men's watch/Unisex,416.0,Available,1608
2877,A. Lange & Söhne,Manual winding,Rose gold,Leather,Used (Good),No Box and papers,Men's watch/Unisex,34030.0,Available,3534
2878,Breitling,Manual winding,Steel,Leather,Used (Good),No Box and papers,Men's watch/Unisex,3750.0,Available,397
2879,Certina,Manual winding,Bronze,Leather,Used (Good),No Box and papers,Men's watch/Unisex,260.0,Available,309
2880,Chopard,Quartz,Gold/Steel,Gold/Steel,Used (Good),Original Box,Women's watch,8499.0,Available,459
2883,Steinhart,Manual winding,Steel,Leather,Used (Good),No Box and papers,Men's watch/Unisex,995.0,Available,411
2884,Luminox,Quartz,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,428.0,Available,2330
2885,Eterna,Automatic,Steel,Steel,Used,No Box and papers,Men's watch/Unisex,1074.0,Available,85
2887,Audemars Piguet,Automatic,Steel,Rubber,Used (Good),Original Box and Papers,Men's watch/Unisex,20995.0,Available,5
2888,U-Boat,Quartz,Steel,Rubber,New,Original Box,Men's watch/Unisex,975.0,Available,511
2889,Heuer,Manual winding,Steel,Calf skin,Used (Good),No Box and papers,Men's watch/Unisex,7591.0,Available Upon Request,21
2890,Ulysse Nardin,Automatic,Rose gold,Rubber,Used (Good),Original Box and Papers,Men's watch/Unisex,19950.0,Available,3088
2891,Piaget,Manual winding,White gold,Alligator skin,Used (Good),No Box and papers,Men's watch/Unisex,6999.0,Available,902
2893,Eberhard & Co.,Manual winding,Yellow gold,Leather,Used (Good),Original Box and Papers,Men's watch/Unisex,4284.0,Available,935
2894,Enicar,Manual winding,Steel,Leather,Used (Good),No Box and papers,Men's watch/Unisex,12798.0,Available,80
2895,Terra Cielo Mare,Automatic,Titanium,Leather,New,Original Box and Papers,Men's watch/Unisex,4230.0,Available,219
2896,Omega,Automatic,Steel,Leather,Used (Good),Original Box and Papers,Men's watch/Unisex,6175.0,Available,1262
2900,Ulysse Nardin,Automatic,Steel,Rubber,New,Original Box and Papers,Men's watch/Unisex,8789.0,Available Upon Request,324
2901,Harry Winston,Manual winding,White gold,Crocodile skin,Used (Good),Original Box and Papers,Men's watch/Unisex,305000.0,Available Upon Request,265
2902,Bovet,Manual winding,Red gold,Crocodile skin,New,Original Box and Papers,Men's watch/Unisex,43827.0,Available Upon Request,1266
2903,Chronoswiss,Manual winding,Steel,Leather,Used (Good),Original Box and Papers,Men's watch/Unisex,6506.0,Available,3154
2904,Oris,Automatic,Steel,Rubber,New,Original Box,Men's watch/Unisex,1675.0,Available,1369
2906,Blancpain,Automatic,Steel,Leather,Used (Good),No Box and papers,Men's watch/Unisex,14990.0,Available,123
2907,Omega,Quartz,Steel,Steel,Used (Good),No Box and papers,Men's watch/Unisex,1895.0,Available,1652
2908,Cyma,Quartz,Yellow gold,Leather,New,No Box and papers,Women's watch,336.0,Available,3000
2910,Elgin,Manual winding,Yellow gold,Leather,Used (Good),No Box and papers,Women's watch,1340.0,Available,251
2911,Chanel,Quartz,Steel,Steel,Used (Good),Original Box and Papers,Women's watch,2169.0,Available,30
2913,IWC,Automatic,Bronze,Leather,Used,Original Box and Papers,Men's watch/Unisex,7250.0,Available,271
2915,Bulgari,Automatic,Steel,Steel,Used (Good),Original Box and Papers,Men's watch/Unisex,13000.0,Available,1606
2916,Bovet,Automatic,White gold,Crocodile skin,Used (Good),Original Box and Papers,Men's watch/Unisex,40000.0,Available,20
2918,Mühle Glashütte,Automatic,Steel,Rubber,New,Original Box and Papers,Men's watch/Unisex,3363.0,Available,819
2919,Bulgari,Automatic,Titanium,Titanium,Used (Good),Original Box and Papers,Men's watch/Unisex,20800.0,Available,2039
2921,Vacheron Constantin,Quartz,Steel,Steel,Used (Good),Original Box and Papers,Women's watch,11700.0,Available,1153
2923,Chopard,Quartz,Steel,Leather,New,Original Box and Papers,Women's watch,6450.0,Available,266
2924,Citizen,Automatic,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,406.0,Available,1156
2926,Chanel,Automatic,Ceramic,Ceramic,Used (Good),Original Box and Papers,Men's watch/Unisex,4544.0,Available,4404
2927,Girard Perregaux,Manual winding,Titanium,Crocodile skin,Used (Good),Original Box and Papers,Men's watch/Unisex,192700.0,Available,239
2928,Chanel,Automatic,Ceramic,Ceramic,Used (Good),No Box and papers,Men's watch/Unisex,5499.0,Available Upon Request,522
2933,Bulova,Manual winding,Steel,Steel,Used (Good),No Box and papers,Men's watch/Unisex,495.0,Available,1393
2934,Luminox,Quartz,Carbon,Rubber,New,Original Box and Papers,Men's watch/Unisex,725.0,Available,1424
2936,Hanhart,Manual winding,Steel,Calf skin,New,Original Box and Papers,Men's watch/Unisex,2104.0,Available,251
2937,Universal Genève,Manual winding,Steel,Leather,Used (Good),Original Box,Men's watch/Unisex,3091.0,Available,906
2939,Pierre Kunz,Automatic,Steel,Crocodile skin,New,Original Box and Papers,Men's watch/Unisex,7800.0,Available,239
2945,Edox,Manual winding,Steel,Leather,Used,No Box and papers,Men's watch/Unisex,639.0,Available,17868
2949,Casio,Quartz,Steel,Plastic,New,Original Box and Papers,Men's watch/Unisex,795.0,Available,2264
2950,Jaeger-LeCoultre,Automatic,Steel,Rubber,Used (Good),Original Box,Men's watch/Unisex,5460.0,Available,251
2951,Louis Vuitton,Quartz,Steel,Leather,Used (Good),No Box and papers,Men's watch/Unisex,1068.0,Available,702
2953,Seiko,Automatic,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,749.0,Available,157
2954,Rolex,Automatic,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,14099.0,Available,55
2955,Franck Muller,Automatic,Rose gold,Calf skin,New,Original Box and Papers,Men's watch/Unisex,16750.0,Available,284
2957,Bulgari,Automatic,Rose gold,Leather,New,Original Box and Papers,Men's watch/Unisex,27000.0,Available,266
2961,Harry Winston,Automatic,Tantalum,Rubber,Used (Good),No Box and papers,Men's watch/Unisex,10541.0,Available Upon Request,441
2964,Louis Erard,Automatic,Steel,Leather,New,Original Box and Papers,Men's watch/Unisex,1402.0,Available,2
2965,Van Cleef & Arpels,Manual winding,Yellow gold,Leather,Used (Good),No Box and papers,Men's watch/Unisex,3659.0,Available,71
2970,Perseo,Automatic,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,813.0,Available,54
2972,Casio,Quartz,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,625.0,Available,2264
2974,Concord,Quartz,Gold/Steel,Gold/Steel,New,Original Box and Papers,Women's watch,2800.0,Available Upon Request,712
2976,Elgin,Automatic,Steel,Steel,Used (Good),No Box and papers,Men's watch/Unisex,240.0,Available,759
2979,Eterna,Automatic,Steel,Crocodile skin,New,Original Box,Men's watch/Unisex,2550.0,Available,397
2980,Rotary,Quartz,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,248.0,Available,14641
2981,Mondia,Automatic,Steel,Leather,Used (Good),No Box and papers,Men's watch/Unisex,678.0,Available,2030
2982,Epos,Automatic,Titanium,Titanium,New,Original Box and Papers,Men's watch/Unisex,2927.0,Available Upon Request,566
2985,Eberhard & Co.,Automatic,Steel,Leather,Used (Good),No Box and papers,Men's watch/Unisex,954.0,Available,1330
2987,Corum,Automatic,Steel,Leather,Used (Good),Original Paper,Men's watch/Unisex,3985.0,Available,522
2988,ZRC,Automatic,Titanium,Rubber,New,Original Box and Papers,Men's watch/Unisex,4327.0,Available,85
2990,Gérald Genta,Automatic,Steel,Steel,Used (Good),Original Box,Men's watch/Unisex,13882.0,Available,88
2991,Harry Winston,Automatic,Rose gold,Leather,Used (Good),Original Box,Men's watch/Unisex,14975.0,Available,811
2994,Oris,Automatic,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,2200.0,Available,457
2998,Bell & Ross,Quartz,Steel,Steel,Used,Original Box,Men's watch/Unisex,1650.0,Available,232
2999,Frederique Constant,Automatic,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,1925.0,Available,219
3000,Zodiac,Automatic,Steel,Leather,Used (Good),No Box and papers,Men's watch/Unisex,400.0,Available,759
3001,Nivada,Automatic,Steel,Leather,Used,No Box and papers,Men's watch/Unisex,3579.0,Available,433
3002,Traser,Automatic,Steel,Textile,New,Original Box and Papers,Men's watch/Unisex,1387.0,Available,14641
3004,Lemania,Manual winding,Steel,Calf skin,Used (Good),No Box and papers,Men's watch/Unisex,5423.0,Available,74
3005,Jaeger-LeCoultre,Manual winding,Rose gold,Leather,Used (Good),Original Box and Papers,Men's watch/Unisex,19875.0,Available,1125
3006,ZRC,Automatic,Steel,Steel,Used (Good),No Box and papers,Men's watch/Unisex,9761.0,Available,171
3011,Zeno-Watch Basel,Automatic,Steel,Leather,Used (Good),No Box and papers,Men's watch/Unisex,1308.0,Available,374
3016,Vacheron Constantin,Automatic,Steel,Steel,Used (Good),Original Box and Papers,Men's watch/Unisex,41597.0,Available,41
3017,Panerai,Automatic,Carbon,Rubber,Used (Good),Original Box and Papers,Men's watch/Unisex,8650.0,Available,417
3019,Alpina,Quartz,Steel,Rubber,New,Original Box and Papers,Men's watch/Unisex,704.0,Available,1978
3020,Pequignet,Automatic,Steel,Leather,New,Original Box and Papers,Men's watch/Unisex,3037.0,Available,358
3025,Cartier,Quartz,Yellow gold,Yellow gold,Used (Good),No Box and papers,Women's watch,11995.0,Available,30
3027,Jacob & Co.,Quartz,Steel,Steel,Used (Good),No Box and papers,Men's watch/Unisex,4499.0,Available Upon Request,516
3031,Junghans,Manual winding,Yellow gold,Leather,Used (Good),Original Paper,Men's watch/Unisex,1616.0,Available,838
3034,Jacob & Co.,Manual winding,White gold,Crocodile skin,Used (Good),Original Paper,Men's watch/Unisex,181826.0,Available Upon Request,441
3035,Azimuth,Automatic,Bronze,Leather,New,Original Box and Papers,Men's watch/Unisex,12537.0,Available Upon Request,566
3036,Casio,Quartz,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,1050.0,Available Upon Request,32
3038,Frederique Constant,Automatic,Steel,Leather,Used (Good),Original Box and Papers,Men's watch/Unisex,1735.0,Available,106
3042,Rotary,Quartz,Steel,Leather,Used (Good),No Box and papers,Men's watch/Unisex,497.0,Available,17868
3043,Armani,Automatic,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,841.0,Available,5466
3047,Ulysse Nardin,Automatic,Steel,Crocodile skin,Used (Good),No Box and papers,Women's watch,5699.0,Available,148
3048,TAG Heuer,Automatic,Steel,Steel,Used (Good),No Box and papers,Men's watch/Unisex,2495.0,Available,615
3050,Louis Vuitton,Automatic,Steel,Rubber,Used (Good),Original Box and Papers,Men's watch/Unisex,3698.0,Available,18
3052,Bell & Ross,Automatic,Steel,Calf skin,New,Original Box and Papers,Men's watch/Unisex,2536.0,Available,2224
3053,Carl F. Bucherer,Automatic,Steel,Steel,Used (Good),Original Box,Men's watch/Unisex,3500.0,Available,1606
3054,Vostok,Manual winding,Steel,Leather,Used (Good),No Box and papers,Men's watch/Unisex,634.0,Available,78
3059,Hanhart,Automatic,Steel,Leather,New,Original Box and Papers,Men's watch/Unisex,3080.0,Available Upon Request,251
3064,Cuervo y Sobrinos,Automatic,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,2099.0,Available Upon Request,14948
3065,BWC-Swiss,Manual winding,Steel,Leather,New,Original Box and Papers,Men's watch/Unisex,1838.0,Available,433
3068,Bulova,Automatic,Steel,Steel,Used (Good),No Box and papers,Men's watch/Unisex,795.0,Available,162
3069,Hanhart,Automatic,Steel,Leather,Used (Good),No Box and papers,Men's watch/Unisex,1757.0,Available,669
3071,Luminox,Quartz,Steel,Rubber,New,Original Box and Papers,Men's watch/Unisex,775.0,Available,1424
3072,A. Lange & Söhne,Manual winding,White gold,White gold,Used (Good),Original Box and Papers,Men's watch/Unisex,68450.0,Available,417
3073,Louis Moinet,Automatic,Titanium,Crocodile skin,New,Original Box and Papers,Men's watch/Unisex,33730.0,Available Upon Request,566
3074,Sevenfriday,Automatic,Steel,Leather,New,Original Box and Papers,Men's watch/Unisex,1025.0,Available,935
3079,Rotary,Quartz,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,238.0,Available,14641
3081,Doxa,Automatic,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,3374.0,Available,218
3082,Meistersinger,Manual winding,Steel,Leather,Used (Good),No Box and papers,Men's watch/Unisex,1083.0,Available,229
3085,A. Lange & Söhne,Manual winding,Platinum,Crocodile skin,Used (Good),Original Box and Papers,Men's watch/Unisex,94750.0,Available Upon Request,265
3086,Chronoswiss,Automatic,Steel,Crocodile skin,Used (Good),No Box and papers,Men's watch/Unisex,3388.0,Available Upon Request,123
3088,Swiss Military,Quartz,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,259.0,Available,14641
3089,Jacob & Co.,Automatic,Titanium,Rubber,New,Original Box and Papers,Men's watch/Unisex,18691.0,Available,85
3090,Tutima,Automatic,Steel,Leather,Used (Good),No Box and papers,Men's watch/Unisex,3119.0,Available,393
3092,Ball,Automatic,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,1080.0,Available,319
3093,Festina,Quartz,Steel,Plastic,New,Original Box and Papers,Men's watch/Unisex,205.0,Available,1608
3095,Harry Winston,Automatic,Rose gold,Crocodile skin,Used (Good),Original Box and Papers,Men's watch/Unisex,7228.0,Available,32
3096,Mb&f,Automatic,Titanium,Leather,Used (Good),Original Box,Men's watch/Unisex,45000.0,Available,20
3098,B.R.M,Automatic,Steel,Leather,New,Original Box and Papers,Men's watch/Unisex,5097.0,Available Upon Request,566
3099,Roger Dubuis,Manual winding,Steel,Rubber,Used (Good),No Box and papers,Men's watch/Unisex,20800.0,Available,10
3102,Zodiac,Automatic,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,1695.0,Available,157
3104,Breguet,Automatic,Yellow gold,Crocodile skin,Used (Good),Original Box and Papers,Men's watch/Unisex,33800.0,Available,1153
3107,Doxa,Automatic,Steel,Rubber,Used (Good),Original Box and Papers,Men's watch/Unisex,1433.0,Available,22
3108,Certina,Quartz,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,381.0,Available,470
3109,Jorg Hysek,Automatic,Steel,Rubber,New,Original Box and Papers,Men's watch/Unisex,10325.0,Available Upon Request,850
3110,Baume & Mercier,Manual winding,Yellow gold,Leather,Used (Good),Original Box,Men's watch/Unisex,2000.0,Available,1606
3115,Rolex,Automatic,Steel,Steel,Used (Good),Original Box and Papers,Men's watch/Unisex,17450.0,Available,545
3116,Movado,Quartz,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,480.0,Available,445
3117,Jaquet-Droz,Automatic,Rose gold,Leather,New,Original Box and Papers,Men's watch/Unisex,31000.0,Available,327
3118,Porsche Design,Automatic,Titanium,Leather,New,Original Box and Papers,Men's watch/Unisex,3481.0,Available,549
3119,Revue Thommen,Automatic,Steel,Steel,Used (Good),No Box and papers,Men's watch/Unisex,976.0,Available,7
3120,Traser,Quartz,Steel,Rubber,New,Original Box and Papers,Men's watch/Unisex,477.0,Available,1474
3124,Michele,Quartz,Steel,Steel,New,Original Box and Papers,Women's watch,995.0,Available,431
3126,Glashütte Original,Automatic,Steel,Crocodile skin,Used (Good),Original Box and Papers,Men's watch/Unisex,5872.0,Available,84
3127,Victorinox Swiss Army,Quartz,Steel,Leather,New,No Box and papers,Men's watch/Unisex,475.0,Available,445
3128,Omega,Manual winding,Steel,Rubber,Used (Good),Original Box and Papers,Men's watch/Unisex,8495.0,Available Upon Request,45
3130,Dewitt,Automatic,Rose gold,Crocodile skin,New,Original Box and Papers,Men's watch/Unisex,10786.0,Available,16
3131,Zelos,Automatic,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,781.0,Available,1099
3137,Raketa,Manual winding,Steel,Leather,New,No Box and papers,Men's watch/Unisex,488.0,Available Upon Request,78
3138,Rado,Automatic,Steel,Steel,Used (Good),Original Box,Men's watch/Unisex,220.0,Available,759
3139,Audemars Piguet,Automatic,Steel,Steel,Used (Good),Original Box and Papers,Men's watch/Unisex,99999.0,Available,124
3140,Bulgari,Automatic,Yellow gold,Rubber,Used (Good),Original Box and Papers,Men's watch/Unisex,9888.0,Available,275
3142,Audemars Piguet,Automatic,Steel,Steel,Used (Good),Original Box,Men's watch/Unisex,39995.0,Available,844
3144,A. Lange & Söhne,Automatic,Rose gold,Leather,Used (Good),No Box and papers,Men's watch/Unisex,18170.0,Available,3534
3145,Bulova,Quartz,Steel,Steel,New,No Box and papers,Men's watch/Unisex,350.0,Available,445
3147,Sector,Quartz,Steel,Steel,New,Original Box and Papers,Men's watch/Unisex,86.0,Available,14641
3149,Traser,Quartz,Steel,Textile,New,Original Box and Papers,Men's watch/Unisex,553.0,Available,1474
